date,symbol,shares,close,market_value,weight,industry,market_cap
2025-11-24,000423.SZ,600,46.4,27840.0,0.02495568239874887,,0.0
2025-11-24,000426.SZ,200,30.14,6028.0,0.005403478933177377,,0.0
2025-11-24,000539.SZ,4900,4.55,22295.0,0.019985163041670476,,0.0
2025-11-24,000554.SZ,3100,6.55,20305.0,0.01820133373227715,,0.0
2025-11-24,000766.SZ,500,27.29,13645.0,0.01223133212395576,,0.0
2025-11-24,000767.SZ,7500,2.8,21000.0,0.018824329395607985,,0.0
2025-11-24,000778.SZ,4600,3.98,18308.0,0.01641122964641862,,0.0
2025-11-24,000089.SZ,4500,6.93,31185.0,0.027954129152477858,,0.0
2025-11-24,000157.SZ,2600,7.71,20046.0,0.01796916700306465,,0.0
2025-11-24,000301.SZ,1900,9.69,18411.0,0.016503558500120887,,0.0
2025-11-24,000415.SZ,4800,3.45,16560.0,0.014844328323393725,,0.0
2025-11-24,000513.SZ,500,34.0,17000.0,0.015238742844063607,,0.0
2025-11-24,000552.SZ,9800,2.47,24206.000000000004,0.021698177016670806,,0.0
2025-11-24,000566.SZ,2800,7.64,21392.0,0.019175716877659333,,0.0
2025-11-24,000586.SZ,700,12.96,9072.0,0.008132110298902649,,0.0
2025-11-24,000589.SZ,4600,4.81,22126.0,0.019833672009867725,,0.0
2025-11-24,000678.SZ,1100,12.61,13871.0,0.012433917764118016,,0.0
2025-11-24,000691.SZ,700,6.34,4438.0,0.003978208278938487,,0.0
2025-11-24,000705.SZ,1900,9.37,17803.0,0.01595854934428614,,0.0
2025-11-24,000708.SZ,1200,14.71,17652.0,0.01582319345196534,,0.0
2025-11-24,000726.SZ,3100,6.72,20832.0,0.01867373476044312,,0.0
2025-11-24,000735.SZ,2900,8.21,23809.000000000004,0.021342307551430028,,0.0
2025-11-24,000738.SZ,1100,19.45,21395.0,0.01917840606757299,,0.0
2025-11-24,000756.SZ,1100,15.6,17160.0,0.015382166306125381,,0.0
2025-11-24,000828.SZ,1600,10.73,17168.0,0.01538933747922847,,0.0
2025-11-24,000848.SZ,2700,7.95,21465.0,0.01924115383222502,,0.0
2025-11-25,000001.SZ,3000,11.42,34260.0,0.030419517945075848,,0.0
2025-11-25,000039.SZ,3100,8.5,26350.0,0.023396214181341173,,0.0
2025-11-25,000166.SZ,4100,5.11,20951.0,0.01860243200429901,,0.0
2025-11-25,000333.SZ,400,78.7,31480.0,0.02795115075630437,,0.0
2025-11-25,000338.SZ,1600,16.87,26992.0,0.023966247179611423,,0.0
2025-11-25,000408.SZ,200,58.36,11672.0,0.010363590585374352,,0.0
2025-11-25,000538.SZ,600,54.22,32532.0,0.028885223519825087,,0.0
2025-11-25,000591.SZ,4900,4.41,21609.0,0.019186671432432693,,0.0
2025-11-25,000598.SZ,4400,6.9,30360.0,0.026956700665864062,,0.0
2025-11-25,000623.SZ,700,19.06,13342.0,0.01184638670237017,,0.0
2025-11-25,000651.SZ,600,39.09,23454.000000000004,0.02082485037605981,,0.0
2025-11-25,000690.SZ,5500,4.21,23155.0,0.0205593677179869,,0.0
2025-11-25,000725.SZ,6300,3.82,24066.0,0.02136824631833612,,0.0
2025-11-25,000728.SZ,1900,8.21,15599.000000000002,0.013850381214980684,,0.0
2025-11-25,000825.SZ,4900,3.97,19453.0,0.0172723550083351,,0.0
2025-11-25,000050.SZ,1600,8.96,14336.000000000002,0.012728961157635943,,0.0
2025-11-25,000537.SZ,2600,8.37,21761.999999999996,0.019322520418001768,,0.0
2025-11-25,000625.SZ,1700,11.86,20162.0,0.017901877431658473,,0.0
2025-11-25,000860.SZ,1700,15.3,26010.0,0.023094327546743225,,0.0
2025-11-25,000008.SZ,7500,3.11,23325.0,0.020710311035285877,,0.0
2025-11-25,000088.SZ,9200,4.26,39192.0,0.034798649950479064,,0.0
2025-11-25,000582.SZ,3000,8.7,26099.999999999996,0.02317423871472503,,0.0
2025-11-25,000858.SZ,200,115.82,23164.0,0.020567358834785082,,0.0
2025-11-25,000403.SZ,1600,15.12,24192.0,0.021480121953510654,,0.0
2025-11-25,000407.SZ,4100,4.84,19844.0,0.017619524638122743,,0.0
2025-11-25,000423.SZ,600,46.26,27756.0,0.024644604205590347,,0.0
2025-11-25,000426.SZ,200,31.36,6272.0,0.005568920506465724,,0.0
2025-11-25,000539.SZ,4900,4.55,22295.0,0.01979577211282738,,0.0
2025-11-25,000554.SZ,3100,6.64,20584.0,0.018276572019306516,,0.0
2025-11-25,000766.SZ,500,27.13,13565.0,0.012044388818591765,,0.0
2025-11-25,000767.SZ,7500,2.8,21000.0,0.018645939195755773,,0.0
2025-11-25,000778.SZ,4600,3.96,18216.0,0.016174020399518436,,0.0
2025-11-25,000089.SZ,4500,6.92,31140.0,0.02764926412170642,,0.0
2025-11-25,000157.SZ,2600,7.76,20176.0,0.017914308057788975,,0.0
2025-11-25,000301.SZ,1900,9.65,18335.0,0.01627968072162772,,0.0
2025-11-25,000415.SZ,4800,3.5,16800.0,0.01491675135660462,,0.0
2025-11-25,000513.SZ,500,34.22,17110.0,0.015192000935208633,,0.0
2025-11-25,000552.SZ,9800,2.48,24304.0,0.021579566962554683,,0.0
2025-11-25,000566.SZ,2800,8.4,23520.0,0.020883451899246466,,0.0
2025-11-25,000586.SZ,700,13.34,9338.0,0.008291227629046067,,0.0
2025-11-25,000589.SZ,4600,4.79,22034.0,0.01956402972568013,,0.0
2025-11-25,000678.SZ,1100,13.87,15257.0,0.013546718776649803,,0.0
2025-11-25,000691.SZ,700,6.65,4655.0,0.00413318318839253,,0.0
2025-11-25,000705.SZ,1900,9.52,18088.0,0.016060368960610975,,0.0
2025-11-25,000708.SZ,1200,14.27,17124.0,0.015204431561339138,,0.0
2025-11-25,000726.SZ,3100,6.79,21049.0,0.018689446387212538,,0.0
2025-11-25,000735.SZ,2900,8.59,24911.0,0.02211852339549867,,0.0
2025-11-25,000738.SZ,1100,19.39,21329.0,0.018938058909822614,,0.0
2025-11-25,000756.SZ,1100,17.16,18876.0,0.016760035631385048,,0.0
2025-11-25,000828.SZ,1600,10.82,17312.0,0.015371357112234474,,0.0
2025-11-25,000848.SZ,2700,8.01,21627.0,0.019202653666029055,,0.0
2025-11-26,000001.SZ,3000,11.32,33960.0,0.030002661307354028,,0.0
2025-11-26,000039.SZ,3100,9.35,28985.0,0.025607395111709556,,0.0
2025-11-26,000166.SZ,4100,5.11,20951.0,0.018509592374863788,,0.0
2025-11-26,000333.SZ,400,79.8,31920.0,0.02820038129949177,,0.0
2025-11-26,000338.SZ,1600,16.9,27039.999999999996,0.023889044810095784,,0.0
2025-11-26,000408.SZ,200,57.88,11576.0,0.010227055574026214,,0.0
2025-11-26,000538.SZ,600,54.36,32616.0,0.028815276831585954,,0.0
2025-11-26,000591.SZ,4900,4.39,21511.0,0.01900433590643382,,0.0
2025-11-26,000598.SZ,4400,6.88,30272.0,0.02674442176372854,,0.0
2025-11-26,000623.SZ,700,19.02,13314.0,0.01176252746307749,,0.0
2025-11-26,000651.SZ,600,39.35,23610.0,0.020858740679229347,,0.0
2025-11-26,000690.SZ,5500,4.23,23265.000000000004,0.020553943324958527,,0.0
2025-11-26,000725.SZ,6300,3.83,24129.0,0.021317261916523715,,0.0
2025-11-26,000728.SZ,1900,8.17,15523.0,0.013714114001002845,,0.0
2025-11-26,000825.SZ,4900,3.94,19306.0,0.01705628325087682,,0.0
2025-11-26,000050.SZ,1600,8.87,14191.999999999998,0.012538214642931929,,0.0
2025-11-26,000537.SZ,2600,8.32,21632.0,0.01911123584807663,,0.0
2025-11-26,000625.SZ,1700,11.75,19975.0,0.01764732507698459,,0.0
2025-11-26,000860.SZ,1700,15.28,25976.0,0.02294903210011273,,0.0
2025-11-26,000008.SZ,7500,3.07,23025.0,0.02034191038285708,,0.0
2025-11-26,000088.SZ,9200,4.27,39283.99999999999,0.034706258739637674,,0.0
2025-11-26,000582.SZ,3000,8.69,26070.0,0.023032078335769125,,0.0
2025-11-26,000858.SZ,200,115.57,23114.0,0.020420539265553032,,0.0
2025-11-26,000403.SZ,1600,15.05,24080.0,0.021273971857511335,,0.0
2025-11-26,000407.SZ,4100,5.14,21074.0,0.018618259257690777,,0.0
2025-11-26,000423.SZ,600,45.95,27570.0,0.02435728422390314,,0.0
2025-11-26,000426.SZ,200,31.89,6378.0,0.005634775436345819,,0.0
2025-11-26,000539.SZ,4900,4.55,22295.0,0.01969697685063186,,0.0
2025-11-26,000554.SZ,3100,6.56,20336.0,0.017966257960728843,,0.0
2025-11-26,000766.SZ,500,27.54,13770.0,0.012165390053070229,,0.0
2025-11-26,000767.SZ,7500,2.8,21000.0,0.018552882433876167,,0.0
2025-11-26,000778.SZ,4600,3.93,18078.0,0.01597138136379111,,0.0
2025-11-26,000089.SZ,4500,6.91,31095.0,0.027471518061018066,,0.0
2025-11-26,000157.SZ,2600,7.96,20696.0,0.018284307373881006,,0.0
2025-11-26,000301.SZ,1900,9.5,18050.0,0.01594664418721261,,0.0
2025-11-26,000415.SZ,4800,3.55,17040.0,0.015054338889202375,,0.0
2025-11-26,000513.SZ,500,34.51,17255.0,0.015244285066501584,,0.0
2025-11-26,000552.SZ,9800,2.47,24206.000000000004,0.021385289152114597,,0.0
2025-11-26,000566.SZ,2800,8.7,24359.999999999996,0.02152134362329635,,0.0
2025-11-26,000586.SZ,700,13.06,9142.0,0.008076688152880757,,0.0
2025-11-26,000589.SZ,4600,4.75,21850.0,0.019303832437152106,,0.0
2025-11-26,000678.SZ,1100,13.74,15114.0,0.013352774528838304,,0.0
2025-11-26,000691.SZ,700,6.99,4893.0,0.004322821607093147,,0.0
2025-11-26,000705.SZ,1900,9.59,18221.0,0.01609771765845989,,0.0
2025-11-26,000708.SZ,1200,14.43,17316.0,0.015298176772619033,,0.0
2025-11-26,000726.SZ,3100,6.84,21204.0,0.01873311043466239,,0.0
2025-11-26,000735.SZ,2900,8.92,25868.0,0.02285361727616708,,0.0
2025-11-26,000738.SZ,1100,18.82,20702.0,0.018289608197433544,,0.0
2025-11-26,000756.SZ,1100,18.15,19965.0,0.017638490371063697,,0.0
2025-11-26,000828.SZ,1600,10.8,17280.0,0.015266371831303817,,0.0
2025-11-26,000848.SZ,2700,8.0,21600.0,0.01908296478912977,,0.0
2025-11-27,000001.SZ,3000,11.34,34020.0,0.03021143773321936,,0.0
2025-11-27,000039.SZ,3100,8.91,27621.0,0.024528810159590006,,0.0
2025-11-27,000166.SZ,4100,5.11,20951.0,0.018605521221301553,,0.0
2025-11-27,000333.SZ,400,79.8,31920.0,0.02834653416944039,,0.0
2025-11-27,000338.SZ,1600,16.98,27168.0,0.024126523819403396,,0.0
2025-11-27,000408.SZ,200,59.21,11842.0,0.010516280001081237,,0.0
2025-11-27,000538.SZ,600,54.45,32670.0,0.029012571156504307,,0.0
2025-11-27,000591.SZ,4900,4.39,21511.0,0.01910282883830928,,0.0
2025-11-27,000598.SZ,4400,6.94,30536.0,0.027117473915978435,,0.0
2025-11-27,000623.SZ,700,19.02,13314.0,0.011823488594358687,,0.0
2025-11-27,000651.SZ,600,39.35,23610.0,0.020966844352772167,,0.0
2025-11-27,000690.SZ,5500,4.21,23155.0,0.020562781913953387,,0.0
2025-11-27,000725.SZ,6300,3.81,24003.0,0.02131584773399366,,0.0
2025-11-27,000728.SZ,1900,8.2,15579.999999999998,0.013835808344607807,,0.0
2025-11-27,000825.SZ,4900,3.96,19404.0,0.017231708929317708,,0.0
2025-11-27,000050.SZ,1600,8.88,14208.000000000002,0.012617404682938881,,0.0
2025-11-27,000537.SZ,2600,8.31,21606.0,0.019187193523337375,,0.0
2025-11-27,000625.SZ,1700,11.66,19822.0,0.017602913543441335,,0.0
2025-11-27,000860.SZ,1700,15.25,25925.0,0.02302267851950946,,0.0
2025-11-27,000008.SZ,7500,3.05,22875.0,0.020314128105449525,,0.0
2025-11-27,000088.SZ,9200,4.28,39376.0,0.03496782987017183,,0.0
2025-11-27,000582.SZ,3000,8.62,25859.999999999996,0.02296495531396392,,0.0
2025-11-27,000858.SZ,200,115.26,23052.0,0.02047131283439661,,0.0
2025-11-27,000403.SZ,1600,14.96,23936.0,0.021256348429815948,,0.0
2025-11-27,000407.SZ,4100,4.98,20418.0,0.018132190935828126,,0.0
2025-11-27,000423.SZ,600,45.88,27528.0,0.02444622157319408,,0.0
2025-11-27,000426.SZ,200,32.9,6580.0,0.005843364499840782,,0.0
2025-11-27,000539.SZ,4900,4.55,22295.0,0.019799059502120096,,0.0
2025-11-27,000554.SZ,3100,6.6,20460.0,0.018169489007103707,,0.0
2025-11-27,000766.SZ,500,27.71,13855.0,0.012303923274360794,,0.0
2025-11-27,000767.SZ,7500,2.81,21075.0,0.018715639336496122,,0.0
2025-11-27,000778.SZ,4600,3.92,18032.0,0.01601330526764878,,0.0
2025-11-27,000089.SZ,4500,6.9,31050.0,0.027573931264446242,,0.0
2025-11-27,000157.SZ,2600,7.82,20332.0,0.018055818694644798,,0.0
2025-11-27,000301.SZ,1900,9.58,18202.0,0.01616427365138327,,0.0
2025-11-27,000415.SZ,4800,3.52,16896.0,0.015004481244575964,,0.0
2025-11-27,000513.SZ,500,34.29,17145.0,0.015225605524281186,,0.0
2025-11-27,000552.SZ,9800,2.48,24304.0,0.021583150578135313,,0.0
2025-11-27,000566.SZ,2800,8.11,22708.0,0.020165823869663292,,0.0
2025-11-27,000586.SZ,700,13.01,9107.0,0.008087465121588146,,0.0
2025-11-27,000589.SZ,4600,4.74,21804.0,0.01936302728792225,,0.0
2025-11-27,000678.SZ,1100,13.42,14762.0,0.013109384004050094,,0.0
2025-11-27,000691.SZ,700,7.34,5138.0,0.004562797386045887,,0.0
2025-11-27,000705.SZ,1900,9.49,18031.0,0.016012417218332697,,0.0
2025-11-27,000708.SZ,1200,14.48,17376.0,0.015430744916296873,,0.0
2025-11-27,000726.SZ,3100,6.89,21359.0,0.018967845342264325,,0.0
2025-11-27,000735.SZ,2900,8.33,24157.0,0.021452607328670784,,0.0
2025-11-27,000738.SZ,1100,18.77,20647.0,0.018335554229211643,,0.0
2025-11-27,000756.SZ,1100,18.07,19877.0,0.01765175625582602,,0.0
2025-11-27,000828.SZ,1600,10.8,17280.0,0.015345492181952691,,0.0
2025-11-27,000848.SZ,2700,7.95,21465.0,0.019061978569769357,,0.0
2025-11-28,000001.SZ,3000,11.24,33720.0,0.02971915952383197,,0.0
2025-11-28,000039.SZ,3100,9.08,28148.0,0.024808271123274682,,0.0
2025-11-28,000166.SZ,4100,5.12,20992.0,0.01850132256003205,,0.0
2025-11-28,000333.SZ,400,79.86,31944.0,0.028153879947487793,,0.0
2025-11-28,000338.SZ,1600,17.31,27695.999999999996,0.024409900420286183,,0.0
2025-11-28,000408.SZ,200,59.75,11950.0,0.010532145798036538,,0.0
2025-11-28,000538.SZ,600,54.44,32664.0,0.028788452748708407,,0.0
2025-11-28,000591.SZ,4900,4.44,21756.000000000004,0.019174674810216147,,0.0
2025-11-28,000598.SZ,4400,6.95,30580.0,0.02695171702961986,,0.0
2025-11-28,000623.SZ,700,19.1,13370.000000000002,0.011783664378221634,,0.0
2025-11-28,000651.SZ,600,39.37,23622.0,0.020819275986712894,,0.0
2025-11-28,000690.SZ,5500,4.21,23155.0,0.020407685017032304,,0.0
2025-11-28,000725.SZ,6300,3.83,24129.0,0.02126612100090574,,0.0
2025-11-28,000728.SZ,1900,8.21,15599.000000000002,0.01374819600866711,,0.0
2025-11-28,000825.SZ,4900,3.99,19551.0,0.01723129560647802,,0.0
2025-11-28,000050.SZ,1600,9.04,14463.999999999998,0.012747862495631838,,0.0
2025-11-28,000537.SZ,2600,8.34,21684.0,0.019111217530094083,,0.0
2025-11-28,000625.SZ,1700,11.94,20298.0,0.017889664887744405,,0.0
2025-11-28,000860.SZ,1700,15.3,26010.0,0.02292394244409459,,0.0
2025-11-28,000008.SZ,7500,3.13,23475.0,0.020689717373130353,,0.0
2025-11-28,000088.SZ,9200,4.3,39560.0,0.03486625002262137,,0.0
2025-11-28,000582.SZ,3000,8.7,26099.999999999996,0.02300326404424716,,0.0
2025-11-28,000858.SZ,200,115.17,23034.0,0.020301041532382727,,0.0
2025-11-28,000403.SZ,1600,15.01,24016.0,0.021166528325158616,,0.0
2025-11-28,000407.SZ,4100,5.02,20582.0,0.018139968603781424,,0.0
2025-11-28,000423.SZ,600,45.9,27540.0,0.02427240964668839,,0.0
2025-11-28,000426.SZ,200,34.52,6904.000000000001,0.00608484808281542,,0.0
2025-11-28,000539.SZ,4900,4.58,22442.0,0.019779281673601337,,0.0
2025-11-28,000554.SZ,3100,6.71,20801.0,0.018332984497486025,,0.0
2025-11-28,000766.SZ,500,27.26,13630.0,0.012012815667551297,,0.0
2025-11-28,000767.SZ,7500,2.83,21225.0,0.01870667736931594,,0.0
2025-11-28,000778.SZ,4600,3.96,18216.0,0.01605469187088147,,0.0
2025-11-28,000089.SZ,4500,6.94,31230.0,0.027524595252944022,,0.0
2025-11-28,000157.SZ,2600,7.89,20514.0,0.018080036728110586,,0.0
2025-11-28,000301.SZ,1900,9.61,18259.0,0.016092589968732144,,0.0
2025-11-28,000415.SZ,4800,3.56,17088.0,0.015060527815635844,,0.0
2025-11-28,000513.SZ,500,33.95,16975.0,0.014960935139888722,,0.0
2025-11-28,000552.SZ,9800,2.48,24304.0,0.02142035744564686,,0.0
2025-11-28,000566.SZ,2800,8.3,23240.000000000004,0.02048259986162085,,0.0
2025-11-28,000586.SZ,700,13.25,9275.0,0.008174531571279404,,0.0
2025-11-28,000589.SZ,4600,4.78,21988.0,0.019379148268387228,,0.0
2025-11-28,000678.SZ,1100,14.76,16236.0,0.014309616667524788,,0.0
2025-11-28,000691.SZ,700,7.7,5390.0,0.004750482498026521,,0.0
2025-11-28,000705.SZ,1900,9.57,18183.0,0.016025607284158857,,0.0
2025-11-28,000708.SZ,1200,14.69,17628.0,0.015536457416551304,,0.0
2025-11-28,000726.SZ,3100,6.92,21452.0,0.018906744071922995,,0.0
2025-11-28,000735.SZ,2900,8.59,24911.0,0.02195533757112035,,0.0
2025-11-28,000738.SZ,1100,18.83,20712.999999999996,0.01825542559955906,,0.0
2025-11-28,000756.SZ,1100,17.57,19327.0,0.017033872957209387,,0.0
2025-11-28,000828.SZ,1600,10.84,17344.0,0.015286153700514284,,0.0
2025-11-28,000848.SZ,2700,7.96,21492.0,0.018941998116435252,,0.0
2025-12-01,000001.SZ,3500,11.32,39620.0,0.03462539006045818,,0.0
2025-12-01,000166.SZ,5300,5.15,27295.000000000004,0.023854114631504445,,0.0
2025-12-01,000333.SZ,300,80.0,24000.0,0.020974491707496122,,0.0
2025-12-01,000408.SZ,100,61.85,6185.0,0.005405301300452647,,0.0
2025-12-01,000538.SZ,700,53.97,37779.0,0.03301647175906233,,0.0
2025-12-01,000591.SZ,5400,4.45,24030.0,0.02100070982213049,,0.0
2025-12-01,000598.SZ,5200,6.95,36140.0,0.03158408876287124,,0.0
2025-12-01,000623.SZ,800,19.22,15376.0,0.013437657687269181,,0.0
2025-12-01,000651.SZ,700,39.85,27895.0,0.024378476924191848,,0.0
2025-12-01,000690.SZ,6100,4.22,25742.0,0.02249689023059855,,0.0
2025-12-01,000725.SZ,8600,3.87,33282.0,0.029086376375370246,,0.0
2025-12-01,000728.SZ,2400,8.24,19776.0,0.017282981166976803,,0.0
2025-12-01,000825.SZ,5400,4.1,22139.999999999996,0.01934896860016517,,0.0
2025-12-01,000050.SZ,1900,9.3,17670.0,0.015442469519644019,,0.0
2025-12-01,000625.SZ,2000,11.93,23860.0,0.02085214050586906,,0.0
2025-12-01,000088.SZ,9900,4.33,42867.0,0.03746306400105151,,0.0
2025-12-01,000582.SZ,3100,8.95,27744.999999999996,0.024247386351019994,,0.0
2025-12-01,000858.SZ,200,114.98,22996.0,0.0200970588043992,,0.0
2025-12-01,000423.SZ,700,45.91,32136.999999999996,0.028085718333491782,,0.0
2025-12-01,000426.SZ,200,37.16,7431.999999999999,0.006495100932087965,,0.0
2025-12-01,000539.SZ,5000,4.66,23300.0,0.02036273569936082,,0.0
2025-12-01,000554.SZ,3000,6.85,20550.0,0.017959408524543554,,0.0
2025-12-01,000766.SZ,400,27.47,10988.0,0.009602821453415308,,0.0
2025-12-01,000767.SZ,8000,2.85,22800.0,0.019925767122121317,,0.0
2025-12-01,000778.SZ,5200,4.0,20800.0,0.018177892813163305,,0.0
2025-12-01,000157.SZ,2600,7.89,20514.0,0.01792794678698231,,0.0
2025-12-01,000415.SZ,5400,3.58,19332.0,0.016894953070388127,,0.0
2025-12-01,000513.SZ,700,34.38,24066.0,0.021032171559691736,,0.0
2025-12-01,000552.SZ,9500,2.5,23750.0,0.02075600741887637,,0.0
2025-12-01,000589.SZ,4800,4.85,23280.0,0.02034525695627124,,0.0
2025-12-01,000691.SZ,900,8.09,7281.0,0.006363136421761636,,0.0
2025-12-01,000708.SZ,1300,15.42,20046.0,0.017518944198686135,,0.0
2025-12-01,000848.SZ,3000,8.09,24270.0,0.021210454739205454,,0.0
2025-12-01,000100.SZ,5600,4.12,23072.0,0.020163478028139604,,0.0
2025-12-01,000156.SZ,3100,7.86,24366.0,0.021294352706035437,,0.0
2025-12-01,000528.SZ,1400,11.61,16254.0,0.014204974508901748,,0.0
2025-12-01,000561.SZ,1300,11.1,14430.0,0.012610913139132042,,0.0
2025-12-01,000563.SZ,6000,3.39,20340.0,0.017775881722102965,,0.0
2025-12-01,000600.SZ,1800,7.92,14256.0,0.012458848074252696,,0.0
2025-12-01,000650.SZ,4000,6.0,24000.0,0.020974491707496122,,0.0
2025-12-01,000657.SZ,300,22.05,6615.0,0.005781094276878619,,0.0
2025-12-01,000683.SZ,1900,7.22,13718.0,0.011988669885142992,,0.0
2025-12-01,000709.SZ,7900,2.31,18249.0,0.015948479132087363,,0.0
2025-12-01,000712.SZ,1500,12.94,19410.0,0.016963120168437488,,0.0
2025-12-01,000739.SZ,1300,15.98,20774.0,0.018155170447146853,,0.0
2025-12-01,000776.SZ,500,21.16,10580.0,0.009246255094387874,,0.0
2025-12-01,000783.SZ,1900,7.8,14820.0,0.012951748629378855,,0.0
2025-12-01,000791.SZ,3500,6.5,22750.0,0.019882070264397367,,0.0
2025-12-01,000800.SZ,6000,7.14,42840.0,0.03743946769788058,,0.0
2025-12-01,000811.SZ,800,13.73,10984.0,0.009599325704797391,,0.0
2025-12-02,000001.SZ,3500,11.27,39445.0,0.03441320335370393,,0.0
2025-12-02,000166.SZ,5300,5.09,26977.0,0.023535682263224007,,0.0
2025-12-02,000333.SZ,300,81.56,24468.0,0.021346742544262335,,0.0
2025-12-02,000408.SZ,100,62.0,6200.0,0.005409097751120912,,0.0
2025-12-02,000538.SZ,700,53.78,37646.0,0.03284369257075772,,0.0
2025-12-02,000591.SZ,5400,4.44,23976.000000000004,0.02091750446465726,,0.0
2025-12-02,000598.SZ,5200,7.1,36920.0,0.032210304672803884,,0.0
2025-12-02,000623.SZ,800,19.08,15263.999999999998,0.013316849689211225,,0.0
2025-12-02,000651.SZ,700,39.9,27930.0,0.02436711293367856,,0.0
2025-12-02,000690.SZ,6100,4.16,25376.0,0.022138913634265203,,0.0
2025-12-02,000725.SZ,8600,3.85,33110.0,0.028886326861227968,,0.0
2025-12-02,000728.SZ,2400,8.19,19656.0,0.01714858474129559,,0.0
2025-12-02,000825.SZ,5400,4.39,23706.0,0.02068194698194715,,0.0
2025-12-02,000050.SZ,1900,9.18,17442.0,0.015217013383072733,,0.0
2025-12-02,000625.SZ,2000,11.88,23760.0,0.020729058478489173,,0.0
2025-12-02,000088.SZ,9900,4.36,43164.0,0.03765778956925533,,0.0
2025-12-02,000582.SZ,3100,9.05,28055.000000000004,0.02447616732382213,,0.0
2025-12-02,000858.SZ,200,113.92,22784.0,0.019877561800248203,,0.0
2025-12-02,000423.SZ,700,46.12,32284.0,0.028165695451159278,,0.0
2025-12-02,000426.SZ,200,36.74,7348.0,0.006410653270199429,,0.0
2025-12-02,000539.SZ,5000,4.65,23250.0,0.02028411656670342,,0.0
2025-12-02,000554.SZ,3000,6.81,20430.0,0.017823849525064554,,0.0
2025-12-02,000766.SZ,400,28.7,11480.0,0.010015555190785173,,0.0
2025-12-02,000767.SZ,8000,2.86,22880.0,0.01996131557187846,,0.0
2025-12-02,000778.SZ,5200,4.02,20903.999999999996,0.018237383772488954,,0.0
2025-12-02,000157.SZ,2600,7.99,20774.0,0.01812396720673965,,0.0
2025-12-02,000415.SZ,5400,3.71,20034.0,0.017478365217089734,,0.0
2025-12-02,000513.SZ,700,33.91,23736.999999999996,0.020708992470702754,,0.0
2025-12-02,000552.SZ,9500,2.5,23750.0,0.02072033412727769,,0.0
2025-12-02,000589.SZ,4800,4.97,23856.0,0.020812812250119432,,0.0
2025-12-02,000691.SZ,900,8.49,7641.0,0.006666276760695949,,0.0
2025-12-02,000708.SZ,1300,15.28,19864.0,0.017330051246494484,,0.0
2025-12-02,000848.SZ,3000,8.1,24300.0,0.02120017344390938,,0.0
2025-12-02,000100.SZ,5600,4.09,22904.0,0.019982254014786028,,0.0
2025-12-02,000156.SZ,3100,7.8,24180.0,0.021095481229371556,,0.0
2025-12-02,000528.SZ,1400,11.81,16534.0,0.014424842293069864,,0.0
2025-12-02,000561.SZ,1300,11.03,14339.0,0.012509847202148832,,0.0
2025-12-02,000563.SZ,6000,3.39,20340.0,0.017745330364161184,,0.0
2025-12-02,000600.SZ,1800,7.86,14148.0,0.012343212094009463,,0.0
2025-12-02,000650.SZ,4000,5.99,23960.0,0.02090354550271888,,0.0
2025-12-02,000657.SZ,300,22.15,6645.0,0.0057973313800320095,,0.0
2025-12-02,000683.SZ,1900,7.17,13623.0,0.011885183655406481,,0.0
2025-12-02,000709.SZ,7900,2.33,18407.0,0.01605891327498107,,0.0
2025-12-02,000712.SZ,1500,12.76,19140.0,0.016698408218782945,,0.0
2025-12-02,000739.SZ,1300,15.95,20735.0,0.018089942237014857,,0.0
2025-12-02,000776.SZ,500,20.9,10450.0,0.009116947016002182,,0.0
2025-12-02,000783.SZ,1900,7.71,14649.0,0.012780302089704878,,0.0
2025-12-02,000791.SZ,3500,6.45,22575.0,0.01969522285992816,,0.0
2025-12-02,000800.SZ,6000,7.09,42540.0,0.03711339005365864,,0.0
2025-12-02,000811.SZ,800,13.49,10792.0,0.009415319827434982,,0.0
2025-12-03,000001.SZ,3500,11.18,39130.0,0.034031619683194826,,0.0
2025-12-03,000166.SZ,5300,5.03,26659.0,0.023185508539082314,,0.0
2025-12-03,000333.SZ,300,82.17,24651.0,0.02143913766446296,,0.0
2025-12-03,000408.SZ,100,63.61,6361.0,0.005532203751719967,,0.0
2025-12-03,000538.SZ,700,54.1,37870.0,0.0329357893535034,,0.0
2025-12-03,000591.SZ,5400,4.43,23922.0,0.020805121545141494,,0.0
